BUS_CD,COIL_NO,LOT_NO,BASIC_COIL_NO,HOTCOI_NO,MOTCOI_NO,TRK_NO,EMG_CD,AFTEMG_CD,PKG_NO,MRGCOI_NO,PVSSTS_CD,PRVPRC_CD,PNSSTS_CD,PNSPRC_CD,AFTPRC_CD,BASPRC_CD,LASWRK_DT,LASPRC_CD,RSTPNT_ODN,RSTPRC_REM,AFTPRC_REM,PLNPRC_ID,CHGPRC_CD,DUM_YN,PRVLOT_NO,PRVCOI_NO,USGCHG_YN,USGCHG_CNT,USGCHG_DT,THK_LEN,WDT_LEN,LEN_LEN,WGT_WGT,IND_CD,OUD_LEN,GRD_CD,PURCOM_ID,RAWDIV_WGT,RAWSPC_ID,RAWSTL_CD,RAWTHK_LEN,RAWWDT_LEN,RAWLEN_LEN,RAW_WGT,SPC_NO,SALBRN_CD,CUS_ID,USR_ID,ORD_CD,PRDSPC_ID,PRD_CD,PRDKND_CD,STL_CD,STLDTL_CD,ORD_NO,ORD_SEQ,ORDTHK_LEN,ORDWDT_LEN,ORD_WGT,USG_CD,DLV_YMD,PKGMTH_CD,PKGMTH_YN,WGTDCS_CLS,NAXWGT_YN,PPL_TRK,FIRCRT_YMD,RSTHMAX_VAL,RSTHMIN_VAL,RSTCMAX_VAL,RSTCMIN_VAL,DIV_CD,SKP_QTY,MRG_CLS,PRCSPL_REM,CRMPLN_ODN,CRMRST_ODN,ANNPLN_ODN,ANNRST_ODN,WRKTRM_YMD,ENT_DT,ENTCHR_NO,OUT_DT,OUTCHR_ID,BRI_DT,BRICHR_ID,BRIRSN_CD,RET_DT,RETCHR_NO,RETRSN_CD,RET_WGT,SAMPCK_YN,PRDRESE_CD,PRDRESE_YMD,PRDRESE_NO,RESEND_YMD,RESENDCHR_NO,COIEND_CD,END_YN,RESCH_COM_YN,TWLINP_YN,SAMPLEORDER_NO,WRK_CD,INP_WGT,CRT_DT,CRTCHR_NO,UPD_DT,UPDCHR_NO,COILEND_DT,SEMIPKG_YN,SEMIPKG_CD,PKG_CD,LEV2SE_YN,ZON_CD
1173DK,22H122072111A,2022H12207,22H12207211,CUW20330,22H122072111A,0102,1282Y,1282Y,,,1243S,CR11,1243A,AN11,SP91,AN11,2022-09-03 6:38,CR11,4,PP21WS41CR11,SP91SS31PK71PR11,PP24473,,N,,,,,,4.54,354,412.3,5202,1260508,1625,1004A,0327,5239,JS-SNCM220,10022,5.99,1108,312.5,16280,428430370004,104812,4284,3037,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080205,1,4.5,114,48000,S00A09,20220930,1056A04,,S0091,,,20220902,,,,,,,,,2,1,1,,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 21:28,이진용,2022-09-04 5:02,김백수,,,,1055B,E,1510P
1173DK,22H122073111A,2022H12207,22H12207311,CUW20330,22H122073111A,0103,1282Y,1282Y,,,1243S,CR11,1243A,AN11,SP91,AN11,2022-09-03 6:20,CR11,4,PP21WS41CR11,SP91SS31PK71PR11,PP24473,,N,,,,,,3.52,364,531.8,5349,1260508,1625,1004A,0327,5388,JS-SNCM220,10022,5.99,1108,312.5,16280,303730370144,104812,3037,3037,1046D,SNCM220M-S,1047P,1001CR,10022,128509,KD22080213,2,3.5,88,6000,S00A04,20220913,1056A04,,S0091,,,20220902,,,,,,,,,2,1,1,,20220913,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 21:29,이진용,2022-09-04 5:02,김백수,,,,1055B,E,1510P
1173DK,22H12214111,2022H12214,22H12214111,HBG167210,22H12214111,01,1282N,1282N,,,1243A,PP21,1243S,AN10,CR21,AN10,2022-09-06 2:50,PP21,1,PP21,CR21AN11SP21WS31WS32PK41PR11,PP21433,,N,,,,,,2.7,1162,645.6,15900,1260610,1610,1004A,0101,15900,DN-51CRV4,10022,2.7,1162,645.6,15900,570457000028,1048A2,5704,5700,1046E,51CRV4M-S,1047P,1001CR,10022,128504,KE22060013,1,1.45,94,6000,S00A18,20220907,1056B06,,S0091,,,20220905,,,,,,,,"권취상태양호 / TOP~END 상,하면 적SCALE (RUST자국 동반) 및 모래형SCALE / 부분적 찍힘 발견..(촉감有/원소재결함:小) ",2,,2,,20220826,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 9:50,성환문,2022-09-06 2:51,조은재,,,,1055A,E,1510P
1173DK,22H12214112,2022H12214,22H12214112,HBG167200,22H12214112,01,1282N,1282N,,,1243A,PP21,1243S,AN10,CR21,AN10,2022-09-13 14:15,PP21,1,PP21,CR21AN11SP21WS31WS32PK41PR11,PP21433,,N,,,,,,2.7,1162,621.6,15310,1260610,1584,1004A,0101,15310,DN-51CRV4,10022,2.7,1162,621.6,15310,570457000028,1048A2,5704,5700,1046E,51CRV4M-S,1047P,1001CR,10022,128504,KE22060013,1,1.45,94,6000,S00A18,20220907,1056B06,,S0091,,,20220913,,,,,,,,"권취상태양호 / TOP~END 상,하면 적SCALE (RUST자국 동반) 및 모래형SCALE / 부분적 찍힘 발견..(촉감有/원소재결함:小) ",2,,2,,20220826,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 9:50,성환문,2022-09-13 14:16,조은재,,,,1055A,E,1510P
1173DK,22H12215111,2022H12215,22H12215111,HBG167070,22H12215111,01,1282N,1282N,,,1243A,PP21,1243S,AN10,CR21,AN10,2022-09-13 13:47,PP21,1,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,2.7,1258,787.2,20990,1260610,1754,1004A,0101,20990,DN-51CRV4,10022,2.7,1258,787.2,20990,570457000040,1048A2,5704,5700,1046E,51CRV4M-S,1047P,1001CR,10022,128504,KE22060084,1,1.57,204,20000,S00A18,20220924,1056B02,,S0091,,,20220913,,,,,,,,"권취상태양호 / TOP~END 상,하면 적SCALE (RUST자국 동반) 및 모래형SCALE / 부분적 찍힘 발견..(촉감有/원소재결함:小) ",2,,2,,20220915,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 9:52,성환문,2022-09-13 13:50,조은재,,,,1055A,E,1510P
1173DK,22H12216111,2022H12216,22H12216111,HBG167410,22H12216111,01,1282N,1282N,,,1243A,PP21,1243S,AN10,CR21,AN10,2022-09-06 3:20,PP21,1,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,3.5,1074,510.7,15070,1260610,1627,1004A,0101,15070,DN-51CRV4,10022,3.5,1074,510.7,15070,570457000041,1048A2,5704,5700,1046E,51CRV4M-S,1047P,1001CR,10022,128504,KE22060084,3,2,130,20000,S00A18,20220924,1056B03,,S0091,,,20220905,,,,,,,,"권취상태양호 / TOP~END 상,하면 적SCALE (RUST자국 동반) 및 모래형SCALE / C/T WAVE 부분적 찍힘 발견..(촉감有/원소재결함:小) ",2,,2,,20220915,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 9:53,성환문,2022-09-06 3:14,조은재,,,,1055A,E,1510P
1173DK,22H12216112,2022H12216,22H12216112,HBG167400,22H12216112,01,1282N,1282N,,,1243S,PP21,1243A,AN10,CR21,AN10,2022-09-05 12:26,PP21,2,PP21,CR21AN11SP21WS31PK41PR11,PP21107,,N,,,,,,3.5,1074,515.8,15220,1260610,1634,1004A,0101,15220,DN-51CRV4,10022,3.5,1074,515.8,15220,570457000041,1048A2,5704,5700,1046E,51CRV4M-S,1047P,1001CR,10022,128504,KE22060084,3,2,130,20000,S00A18,20220924,1056B03,,S0091,,,20220905,,,,,,,,"권취상태양호 /(TOP~END 까지 하면 CENTER 지점 불규칙 일자형 ROLL MARK  발견 ) TOP~END 까지 상,하면 적SCALE(RUST자국 동반)및 모래형SCALE 발견(촉감有/원소재결함:小) ",2,,2,,20220915,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-25 9:53,성환문,2022-09-05 15:26,김백수,,,,1055A,E,1510P
1173DK,22H122251111A,2022H12225,22H12225111,CTX11400,22H12225111,0101,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 5:50,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,7,547,374.9,11269,1260610,1927,1004A,0327,11350,JS-S45C,10022,7,1102,374.9,22700,300830080021,104812,3008,3008,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22070057,1,7,177,100000,S00A08,20220826,1056A04,,S0091,,,20220902,,,,,1073S,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220830,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 5:47,김길상,2022-09-05 15:46,AUTO,,,,1055A,L,1510P
1173DK,22H122251121A,2022H12225,22H12225112,CUX53710,22H12225112,0101,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 7:00,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,7,547,335.4,10081,1260610,1833,1004A,0327,10155,JS-S45C,10022,7,1102,335.4,20310,300830080021,104812,3008,3008,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22070057,1,7,177,100000,S00A08,20220826,1056A04,,S0091,,,20220902,,,,,1073S,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220830,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 5:48,김길상,2022-09-05 15:46,AUTO,,,,1055A,L,1510P
1173DK,22H122252111A,2022H12225,22H12225211,CTX11400,22H12225111,0102,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 5:50,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,7,547,374.9,11269,1260610,1927,1004A,0327,11350,JS-S45C,10022,7,1102,374.9,22700,300830080021,104812,3008,3008,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22070057,1,7,177,100000,S00A08,20220826,1056A04,,S0091,,,20220902,,,,,1073E,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220830,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 5:47,김길상,2022-09-05 15:46,AUTO,,,,1055A,L,1510P
1173DK,22H122252121A,2022H12225,22H12225212,CUX53710,22H12225112,0102,1282S,1282S,,,1243S,WS41,1243A,AN10,SS31,AN10,2022-09-04 7:00,WS41,3,PP21WS41,SS31PK71PR11,PP21473,,N,,,,,,7,547,335.4,10081,1260610,1833,1004A,0327,10155,JS-S45C,10022,7,1102,335.4,20310,300830080021,104812,3008,3008,1046D,S45CM-S,1047P,1001CR,10022,128508,KD22070057,1,7,177,100000,S00A08,20220826,1056A04,,S0091,,,20220902,,,,,1073E,,,TOP~END 전판면 적SCALE자국및 RUST자국 부분연속적발견 CAMBER심함 ,0,,1,,20220830,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-04 5:48,김길상,2022-09-05 15:46,AUTO,,,,1055A,L,1510P
1173DK,22H12A17111,2022H12A17,22H12A17111,HBG167390,22H12A17111,01,1282S,1282S,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-03 3:15,RC11,3,CR21RC11,CR22WS31PK41PR11,PP21208,,,2022H12117,22H12117111,Y,1,2022-09-02 9:08,2.42,1100,1057.6,22100,1260610,1905,1004A,0101,22100,DN-51CRV4,10022,3,1100,853.6,22100,428442840055,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080085,6,2.3,212,100000,S00A09,20220831,1056A04,,S0091,,,20220901,,,,,,0,,"(소리無)o/d1000mm까지 지그재그 권취됨 15mm t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220826,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 9:08,최정훈,2022-09-03 13:07,김백수,,,,1055A,E,1510P
1173DK,22H12A291111A,2022H12A29,22H12A29111,HBG167050,22H12A291111A,01,1282Y,1282Y,,,1243A,CR11,1243S,AN11,CR12,AN11,2022-09-03 12:49,CR11,2,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2404,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,입측 3/3 코일 ,2,1,1,,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-03 12:49,허남권,,,,1055A,E,1510P
1173DK,22H12A291111B,2022H12A29,22H12A29111,HBG167050,22H12A291111B,06,1282Y,1282Y,,,1243A,CR11,1243S,AN11,CR12,AN11,2022-09-03 13:08,CR11,2,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2404,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,입측 3/3 코일 ,2,1,1,,20220930,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-03 13:08,허남권,,,,1055A,E,1510P
1173DK,22H12A292111A,2022H12A29,22H12A29211,HBG167050,22H12A292111A,02,1282Y,1282Y,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 11:10,CR11,3,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2405,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-04 5:02,김백수,,,,1055A,E,1510P
1173DK,22H12A292111B,2022H12A29,22H12A29211,HBG167050,22H12A292111B,07,1282Y,1282Y,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 12:29,CR11,3,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2405,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-04 5:02,김백수,,,,1055A,E,1510P
1173DK,22H12A293111A,2022H12A29,22H12A29311,HBG167050,22H12A293111A,03,1282Y,1282Y,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 9:05,CR11,3,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.89,258,410.7,2404,1260508,1330,1004A,0101,2442,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840200,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080133,5,2.7,248,18000,S00A09,20220920,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221002,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-04 5:02,김백수,,,,1055A,E,1510P
1173DK,22H12A293111B,2022H12A29,22H12A29311,HBG167050,22H12A293111B,08,1282Y,1282Y,,,1243A,CR11,1243S,AN11,CR12,AN11,2022-09-03 9:26,CR11,2,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.89,258,410.7,2404,1260508,1330,1004A,0101,2442,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840200,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080133,5,2.7,248,18000,S00A09,20220920,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221002,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-03 9:26,허남권,,,,1055A,E,1510P
1173DK,22H12A294111A,2022H12A29,22H12A29411,HBG167050,22H12A294111A,04,1282Y,1282Y,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 9:46,CR11,3,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2404,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-04 5:02,김백수,,,,1055A,E,1510P
1173DK,22H12A294111B,2022H12A29,22H12A29411,HBG167050,22H12A294111B,09,1282Y,1282Y,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 10:05,CR11,3,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2404,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-04 5:02,김백수,,,,1055A,E,1510P
1173DK,22H12A295111A,2022H12A29,22H12A29511,HBG167050,22H12A295111A,05,1282Y,1282Y,,,1243A,CR11,1243S,AN11,CR12,AN11,2022-09-03 10:30,CR11,2,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2405,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,입측 1/3 코일 ,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-03 10:30,허남권,,,,1055A,E,1510P
1173DK,22H12A295111B,2022H12A29,22H12A29511,HBG167050,22H12A295111B,10,1282Y,1282Y,,,1243A,CR11,1243S,AN11,CR12,AN11,2022-09-03 10:54,CR11,2,WS41CR11,CR12SS31PK71PR11,PP25085,,,2022H12129,22H12129111,Y,1,2022-09-02 11:11,2.84,254,418,2367,1260508,1330,1004A,0101,2405,DN-51CRV4,10022,3.5,1294,678.8,24120,428442840185,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,8,2.65,244,38000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,,,입측 1/3 코일 ,2,1,1,,20221012,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-03 5:06,김길상,2022-09-03 10:54,허남권,,,,1055A,E,1510P
1173DK,22H12A583111A,2022H12A58,22H12A58311,CUX53830,22H12A583111A,03,1282N,1282N,,,1243S,CR11,1243A,AN11,CR12,AN11,2022-09-03 23:52,CR11,4,WS31AN10CR11,CR12SS41PK81PR11,PP24276,WS21,,2022H12158,22H12158111,Y,1,2022-08-23 8:47,2.4,362,799.3,5451,1260508,1643,1004A,0327,5550,SAE1055-M,10022,3.4,1016,564.5,15300,587758770029,1048A1,5877,5877,1046E,SAE1055M-R,1047P,1001CR,10022,128508,KE22080026,3,1.27,44,15000,S00A65,20220921,1056B08,,S0091,,,20220822,,,,,,,,,2,1,2,1,20221010,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-24 16:20,조성훈,2022-09-04 14:12,김백수,,,,1055D,E,1510P
1173DK,22H12A72111,2022H12A72,22H12A72111,HBE026540,22H12A72111,01,1282S,1282S,,,1243S,RC11,1243A,AN11,CR22,AN11,2022-09-03 2:55,RC11,3,CR21RC11,CR22WS31PK41PR11,PP21208,,,2022H12072,22H12072111,Y,1,2022-09-02 9:12,2.32,1244,897.3,20330,1260610,1739,1004A,0101,20330,DN-51CRV4,10022,2.7,1244,771.4,20330,428442840175,104812,4284,4284,1046D,50CRV4M-R,1047P,1001CR,10022,128504,KD22080212,2,2.2,238,40000,S00A09,20220930,1056A04,,S0091,,,20220901,,,,,,0,,"(소리無)권취양호 t/s 1.4kg. 중권부,end부 판면양호.",2,1,1,,20220925,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-09-02 9:12,최정훈,2022-09-03 8:57,김백수,,,,1055A,E,1510P
1173DK,22H12B59111,2022H12B59,22H12B59111,CUX53880,22H12B59111,,1282N,1282N,PC22H06922,,1243S,OC11,1243A,AN11,CR11,AN11,2022-09-01 15:47,OC11,3,PK11OC11,CR11SS11TW21PK32PR11,PP24836,PK51,,2022H12A59,22H12A591111A,Y,2,2022-08-30 16:28,2.26,368,554.6,5410,1260508,1625,1004A,0327,5524,SAE1055-M,10022,3.4,1016,554.9,15040,121612160036,104811,1216,1216,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080335,5,1.514,51.5,80000,S00A65,20220925,1056A05,,S0091,N,,20220822,,,,,,,,,1,,2,,20220929,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,5410,2022-08-30 16:28,최정훈,2022-09-04 14:12,김백수,,,,1055A,E,1510P
1173DK,22H12B59112,2022H12B59,22H12B59112,CUX53910,22H12B59112,,1282N,1282N,PC22H06923,,1243S,OC11,1243A,AN11,CR11,AN11,2022-09-01 15:47,OC11,3,PK11OC11,CR11SS11TW21PK32PR11,PP24836,PK51,,2022H12A59,22H12A591121A,Y,2,2022-08-30 16:28,2.26,368,560.5,5370,1260508,1620,1004A,0327,5582,SAE1055-M,10022,3.4,1016,560.8,15200,121612160036,104811,1216,1216,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080335,5,1.514,51.5,80000,S00A65,20220925,1056A05,,S0091,N,,20220822,,,,,,,,,1,,2,,20220929,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,5410,2022-08-30 16:28,최정훈,2022-09-04 14:12,김백수,,,,1055A,E,1510P
1173DK,22H12C59111,2022H12C59,22H12C59111,CUX53880,22H12C59111,,1282N,1282N,PC22H06927,,1243S,OC11,1243A,AN11,CR11,AN11,2022-09-01 15:47,OC11,3,PK11OC11,CR11SS11TW21PK32PR11,PP24836,PK51,,2022H12A59,22H12A592111A,Y,2,2022-08-30 16:29,2.26,317,554.6,4645,1260508,1623,1004A,0327,4758,SAE1055-M,10022,3.4,1016,554.9,15040,121612160036,104811,1216,1216,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080335,5,1.514,51.5,80000,S00A65,20220925,1056A05,,S0091,N,,20220822,,,,,,,,,1,,2,,20220929,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,4648,2022-08-30 16:29,최정훈,2022-09-04 23:35,김백수,,,,1055A,E,1510P
1173DK,22H12C59112,2022H12C59,22H12C59112,CUX53880,22H12C59112,,1282N,1282N,PC22H06928,,1243S,OC11,1243A,AN11,CR11,AN11,2022-09-01 15:47,OC11,3,PK11OC11,CR11SS11TW21PK32PR11,PP24836,PK51,,2022H12A59,22H12A593111A,Y,2,2022-08-30 16:29,2.26,317,554.6,4620,1260508,1619,1004A,0327,4758,SAE1055-M,10022,3.4,1016,554.9,15040,121612160036,104811,1216,1216,1046D,SAE1055M-R,1047P,1001CR,10022,128508,KD22080335,5,1.514,51.5,80000,S00A65,20220925,1056A05,,S0091,N,,20220822,,,,,,,,,1,,2,,20220929,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,4647,2022-08-30 16:29,최정훈,2022-09-04 23:35,김백수,,,,1055A,E,1510P
1173DK,22H130011111B,2022H13001,22H13001111,HBE104740,22H130011111B,0105,1282S,1282S,,,1243A,CR12,1243S,AN12,SP91,AN12,2022-09-04 13:27,CR12,6,PP21WS41AN10CR11AN11CR12,SP91SS41PK81PR11,PP24295,,N,,,,,,1.77,300,735.3,3065,1260508,1384,1004A,0101,3125,JS-SK85,10023,3,1108,888.7,23190,433543350007,104812,4335,4335,1046D,SK85M-S,1047P,1001CR,10023,128505,KD22080006,1,1.75,97,3000,S00F99,20220831,1056A04,,S0091,,,20220816,,,,,,,,소둔후 SPM ,3,2,3,2,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-19 1:34,이진용,2022-09-04 13:27,허남권,,,,1055E,E,1510P
1173DK,22H130014111A,2022H13001,22H13001411,HBE104740,22H130014111A,0104,1282N,1282N,,,1243A,CR12,1243S,AN12,SP91,AN12,2022-09-04 13:55,CR12,6,PP21WS41AN10CR11AN11CR12,SP91SS41PK81PR11,PP24295,,N,,,,,,1.77,206,749.1,2144,1260508,1395,1004A,0101,2186,JS-SK85,10023,3,1108,888.7,23190,407940790396,104812,4079,4079,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22070097,6,1.75,49.2,20000,S00A33,20220831,1056A04,,S0091,,,20220816,,,,,,,,소둔후 SPM ,3,2,3,2,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-19 1:37,이진용,2022-09-04 13:55,허남권,,,,1055E,E,1510P
1173DK,22H130014111B,2022H13001,22H13001411,HBE104740,22H130014111B,0108,1282N,1282N,,,1243A,CR12,1243S,AN12,SP91,AN12,2022-09-04 14:30,CR12,6,PP21WS41AN10CR11AN11CR12,SP91SS41PK81PR11,PP24295,,N,,,,,,1.77,206,735.1,2104,1260508,1384,1004A,0101,2145,JS-SK85,10023,3,1108,888.7,23190,407940790396,104812,4079,4079,1046D,SK5M-S,1047P,1001CR,10023,128505,KD22070097,6,1.75,49.2,20000,S00A33,20220831,1056A04,,S0091,,,20220816,,,,,,,,소둔후 SPM ,3,2,3,2,20220831,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-19 1:37,이진용,2022-09-04 14:30,허남권,,,,1055E,E,1510P
1173DK,22H13007112,2022H13007,22H13007112,HBG136850A,22H13007112,01,1282N,1282N,,,1243S,PP21,1243A,AN10,CR21,AN10,2022-08-26 17:25,PP21,2,PP21,CR21AN11SP21WS21PK41PR11,PP21508,,N,,,,,,2.6,1160,903,21380,1260610,1833,1004A,0101,21380,JS-SK85-M,10023,2.6,1160,903,21380,627553420008,1048A2,6275,5342,1046E,SK85,1047P,1001CR,10023,128505,KE22060093,1,1.5,114,80000,S00A18,20220910,1056B16,,S0091,,,20220826,,,,,,,,권취상태양호 /TOP~150M 상.하면 CENTER부 찍힘 간헐적 발견 / 적SCALE (RUST자국 동반) 및 모래형SCALE / 산발적 발견..(촉감有/원소재결함:小),2,,2,,20220901,,,,,,,,,,,0,,,,,,,,N,N,,,1065A,0,2022-08-08 9:18,성환문,2022-09-02 20:14,AUTO,,,,,L,1510P
